var1(t-7),var1(t-6),var1(t-5),var1(t-4),var1(t-3),var1(t-2),var1(t-1),var1(t)
-0.46842247,-0.7942229,-0.99615645,-0.5515104,-0.448331,-0.49198353,-0.68020713,-0.24258304
-0.7942229,-0.99615645,-0.5515104,-0.448331,-0.49198353,-0.68020713,-0.24258304,-0.45141494
-0.99615645,-0.5515104,-0.448331,-0.49198353,-0.68020713,-0.24258304,-0.45141494,-0.25686646
-0.5515104,-0.448331,-0.49198353,-0.68020713,-0.24258304,-0.45141494,-0.25686646,-0.2498886
-0.448331,-0.49198353,-0.68020713,-0.24258304,-0.45141494,-0.25686646,-0.2498886,-0.38054127
-0.49198353,-0.68020713,-0.24258304,-0.45141494,-0.25686646,-0.2498886,-0.38054127,0.5128536
-0.68020713,-0.24258304,-0.45141494,-0.25686646,-0.2498886,-0.38054127,0.5128536,-0.60816336
-0.24258304,-0.45141494,-0.25686646,-0.2498886,-0.38054127,0.5128536,-0.60816336,-0.78562343
-0.45141494,-0.25686646,-0.2498886,-0.38054127,0.5128536,-0.60816336,-0.78562343,-0.40623575
-0.25686646,-0.2498886,-0.38054127,0.5128536,-0.60816336,-0.78562343,-0.40623575,-0.5337993
-0.2498886,-0.38054127,0.5128536,-0.60816336,-0.78562343,-0.40623575,-0.5337993,-0.67039865
-0.38054127,0.5128536,-0.60816336,-0.78562343,-0.40623575,-0.5337993,-0.67039865,-0.43433225
0.5128536,-0.60816336,-0.78562343,-0.40623575,-0.5337993,-0.67039865,-0.43433225,-0.35727882
-0.60816336,-0.78562343,-0.40623575,-0.5337993,-0.67039865,-0.43433225,-0.35727882,-0.7963418
-0.78562343,-0.40623575,-0.5337993,-0.67039865,-0.43433225,-0.35727882,-0.7963418,-0.9777396
-0.40623575,-0.5337993,-0.67039865,-0.43433225,-0.35727882,-0.7963418,-0.9777396,-0.5727534
-0.5337993,-0.67039865,-0.43433225,-0.35727882,-0.7963418,-0.9777396,-0.5727534,-0.5623785
-0.67039865,-0.43433225,-0.35727882,-0.7963418,-0.9777396,-0.5727534,-0.5623785,-0.5840579
-0.43433225,-0.35727882,-0.7963418,-0.9777396,-0.5727534,-0.5623785,-0.5840579,-0.39288527
-0.35727882,-0.7963418,-0.9777396,-0.5727534,-0.5623785,-0.5840579,-0.39288527,-0.60899985
-0.7963418,-0.9777396,-0.5727534,-0.5623785,-0.5840579,-0.39288527,-0.60899985,-0.9125134
-0.9777396,-0.5727534,-0.5623785,-0.5840579,-0.39288527,-0.60899985,-0.9125134,-0.9027725
-0.5727534,-0.5623785,-0.5840579,-0.39288527,-0.60899985,-0.9125134,-0.9027725,-0.53088343
-0.5623785,-0.5840579,-0.39288527,-0.60899985,-0.9125134,-0.9027725,-0.53088343,-0.56297743
-0.5840579,-0.39288527,-0.60899985,-0.9125134,-0.9027725,-0.53088343,-0.56297743,0.064284086
-0.39288527,-0.60899985,-0.9125134,-0.9027725,-0.53088343,-0.56297743,0.064284086,-0.6528026
-0.60899985,-0.9125134,-0.9027725,-0.53088343,-0.56297743,0.064284086,-0.6528026,-0.3614037
-0.9125134,-0.9027725,-0.53088343,-0.56297743,0.064284086,-0.6528026,-0.3614037,-0.8670263
-0.9027725,-0.53088343,-0.56297743,0.064284086,-0.6528026,-0.3614037,-0.8670263,-0.56480825
-0.53088343,-0.56297743,0.064284086,-0.6528026,-0.3614037,-0.8670263,-0.56480825,-0.17636973
-0.56297743,0.064284086,-0.6528026,-0.3614037,-0.8670263,-0.56480825,-0.17636973,-0.122437894
0.064284086,-0.6528026,-0.3614037,-0.8670263,-0.56480825,-0.17636973,-0.122437894,-0.42320222
-0.6528026,-0.3614037,-0.8670263,-0.56480825,-0.17636973,-0.122437894,-0.42320222,-0.24049407
-0.3614037,-0.8670263,-0.56480825,-0.17636973,-0.122437894,-0.42320222,-0.24049407,-0.83872616
-0.8670263,-0.56480825,-0.17636973,-0.122437894,-0.42320222,-0.24049407,-0.83872616,-0.9969213
-0.56480825,-0.17636973,-0.122437894,-0.42320222,-0.24049407,-0.83872616,-0.9969213,-0.9331481
-0.17636973,-0.122437894,-0.42320222,-0.24049407,-0.83872616,-0.9969213,-0.9331481,-0.69809836
-0.122437894,-0.42320222,-0.24049407,-0.83872616,-0.9969213,-0.9331481,-0.69809836,-0.7227657
-0.42320222,-0.24049407,-0.83872616,-0.9969213,-0.9331481,-0.69809836,-0.7227657,-0.43108952
-0.24049407,-0.83872616,-0.9969213,-0.9331481,-0.69809836,-0.7227657,-0.43108952,-0.10107005
-0.83872616,-0.9969213,-0.9331481,-0.69809836,-0.7227657,-0.43108952,-0.10107005,-0.8991771
-0.9969213,-0.9331481,-0.69809836,-0.7227657,-0.43108952,-0.10107005,-0.8991771,-0.6255094
-0.9331481,-0.69809836,-0.7227657,-0.43108952,-0.10107005,-0.8991771,-0.6255094,-0.52768636
-0.69809836,-0.7227657,-0.43108952,-0.10107005,-0.8991771,-0.6255094,-0.52768636,-0.48213953
-0.7227657,-0.43108952,-0.10107005,-0.8991771,-0.6255094,-0.52768636,-0.48213953,-0.6281539
-0.43108952,-0.10107005,-0.8991771,-0.6255094,-0.52768636,-0.48213953,-0.6281539,-0.42542827
-0.10107005,-0.8991771,-0.6255094,-0.52768636,-0.48213953,-0.6281539,-0.42542827,-0.64369917
-0.8991771,-0.6255094,-0.52768636,-0.48213953,-0.6281539,-0.42542827,-0.64369917,-0.4225394
-0.6255094,-0.52768636,-0.48213953,-0.6281539,-0.42542827,-0.64369917,-0.4225394,-0.50466824
-0.52768636,-0.48213953,-0.6281539,-0.42542827,-0.64369917,-0.4225394,-0.50466824,-0.4801514
-0.48213953,-0.6281539,-0.42542827,-0.64369917,-0.4225394,-0.50466824,-0.4801514,-0.54009753
-0.6281539,-0.42542827,-0.64369917,-0.4225394,-0.50466824,-0.4801514,-0.54009753,-0.6147747
-0.42542827,-0.64369917,-0.4225394,-0.50466824,-0.4801514,-0.54009753,-0.6147747,-0.8414645
-0.64369917,-0.4225394,-0.50466824,-0.4801514,-0.54009753,-0.6147747,-0.8414645,-0.543097
-0.4225394,-0.50466824,-0.4801514,-0.54009753,-0.6147747,-0.8414645,-0.543097,-0.38921064
-0.50466824,-0.4801514,-0.54009753,-0.6147747,-0.8414645,-0.543097,-0.38921064,-0.70519316
-0.4801514,-0.54009753,-0.6147747,-0.8414645,-0.543097,-0.38921064,-0.70519316,-0.6991935
-0.54009753,-0.6147747,-0.8414645,-0.543097,-0.38921064,-0.70519316,-0.6991935,-0.65073085
-0.6147747,-0.8414645,-0.543097,-0.38921064,-0.70519316,-0.6991935,-0.65073085,-0.8771337
-0.8414645,-0.543097,-0.38921064,-0.70519316,-0.6991935,-0.65073085,-0.8771337,-0.47984242
-0.543097,-0.38921064,-0.70519316,-0.6991935,-0.65073085,-0.8771337,-0.47984242,-0.63844216
-0.38921064,-0.70519316,-0.6991935,-0.65073085,-0.8771337,-0.47984242,-0.63844216,-0.43699396
-0.70519316,-0.6991935,-0.65073085,-0.8771337,-0.47984242,-0.63844216,-0.43699396,-0.6363671
-0.6991935,-0.65073085,-0.8771337,-0.47984242,-0.63844216,-0.43699396,-0.6363671,-0.85405874
-0.65073085,-0.8771337,-0.47984242,-0.63844216,-0.43699396,-0.6363671,-0.85405874,-0.56071436
-0.8771337,-0.47984242,-0.63844216,-0.43699396,-0.6363671,-0.85405874,-0.56071436,-0.5659859
-0.47984242,-0.63844216,-0.43699396,-0.6363671,-0.85405874,-0.56071436,-0.5659859,-0.21566945
-0.63844216,-0.43699396,-0.6363671,-0.85405874,-0.56071436,-0.5659859,-0.21566945,-0.4301648
-0.43699396,-0.6363671,-0.85405874,-0.56071436,-0.5659859,-0.21566945,-0.4301648,-0.6658561
-0.6363671,-0.85405874,-0.56071436,-0.5659859,-0.21566945,-0.4301648,-0.6658561,-0.93396413
-0.85405874,-0.56071436,-0.5659859,-0.21566945,-0.4301648,-0.6658561,-0.93396413,-0.7804211
-0.56071436,-0.5659859,-0.21566945,-0.4301648,-0.6658561,-0.93396413,-0.7804211,-0.658697
-0.5659859,-0.21566945,-0.4301648,-0.6658561,-0.93396413,-0.7804211,-0.658697,-0.73037124
-0.21566945,-0.4301648,-0.6658561,-0.93396413,-0.7804211,-0.658697,-0.73037124,-0.6461972
-0.4301648,-0.6658561,-0.93396413,-0.7804211,-0.658697,-0.73037124,-0.6461972,-0.61501825
-0.6658561,-0.93396413,-0.7804211,-0.658697,-0.73037124,-0.6461972,-0.61501825,-0.9312452
-0.93396413,-0.7804211,-0.658697,-0.73037124,-0.6461972,-0.61501825,-0.9312452,-0.78872496
-0.7804211,-0.658697,-0.73037124,-0.6461972,-0.61501825,-0.9312452,-0.78872496,-0.29283124
-0.658697,-0.73037124,-0.6461972,-0.61501825,-0.9312452,-0.78872496,-0.29283124,-0.7976158
-0.73037124,-0.6461972,-0.61501825,-0.9312452,-0.78872496,-0.29283124,-0.7976158,-0.5453137
-0.6461972,-0.61501825,-0.9312452,-0.78872496,-0.29283124,-0.7976158,-0.5453137,-0.45338655
-0.61501825,-0.9312452,-0.78872496,-0.29283124,-0.7976158,-0.5453137,-0.45338655,-0.75238734
-0.9312452,-0.78872496,-0.29283124,-0.7976158,-0.5453137,-0.45338655,-0.75238734,-0.46596402
-0.78872496,-0.29283124,-0.7976158,-0.5453137,-0.45338655,-0.75238734,-0.46596402,-0.45463258
-0.29283124,-0.7976158,-0.5453137,-0.45338655,-0.75238734,-0.46596402,-0.45463258,-0.24502474
-0.7976158,-0.5453137,-0.45338655,-0.75238734,-0.46596402,-0.45463258,-0.24502474,-0.67821085
-0.5453137,-0.45338655,-0.75238734,-0.46596402,-0.45463258,-0.24502474,-0.67821085,-0.88258684
-0.45338655,-0.75238734,-0.46596402,-0.45463258,-0.24502474,-0.67821085,-0.88258684,-0.5660703
-0.75238734,-0.46596402,-0.45463258,-0.24502474,-0.67821085,-0.88258684,-0.5660703,-0.68555903
-0.46596402,-0.45463258,-0.24502474,-0.67821085,-0.88258684,-0.5660703,-0.68555903,-0.4602124
-0.45463258,-0.24502474,-0.67821085,-0.88258684,-0.5660703,-0.68555903,-0.4602124,-0.52975583
-0.24502474,-0.67821085,-0.88258684,-0.5660703,-0.68555903,-0.4602124,-0.52975583,-0.47670662
-0.67821085,-0.88258684,-0.5660703,-0.68555903,-0.4602124,-0.52975583,-0.47670662,-0.7523825
-0.88258684,-0.5660703,-0.68555903,-0.4602124,-0.52975583,-0.47670662,-0.7523825,-0.8581395
-0.5660703,-0.68555903,-0.4602124,-0.52975583,-0.47670662,-0.7523825,-0.8581395,-0.67696404
-0.68555903,-0.4602124,-0.52975583,-0.47670662,-0.7523825,-0.8581395,-0.67696404,-0.5858827
-0.4602124,-0.52975583,-0.47670662,-0.7523825,-0.8581395,-0.67696404,-0.5858827,-0.41742218
-0.52975583,-0.47670662,-0.7523825,-0.8581395,-0.67696404,-0.5858827,-0.41742218,-0.58809316
-0.47670662,-0.7523825,-0.8581395,-0.67696404,-0.5858827,-0.41742218,-0.58809316,-0.3832479
-0.7523825,-0.8581395,-0.67696404,-0.5858827,-0.41742218,-0.58809316,-0.3832479,-0.8851843
-0.8581395,-0.67696404,-0.5858827,-0.41742218,-0.58809316,-0.3832479,-0.8851843,-0.59571403
-0.67696404,-0.5858827,-0.41742218,-0.58809316,-0.3832479,-0.8851843,-0.59571403,-0.23273939
-0.5858827,-0.41742218,-0.58809316,-0.3832479,-0.8851843,-0.59571403,-0.23273939,-0.25790668
-0.41742218,-0.58809316,-0.3832479,-0.8851843,-0.59571403,-0.23273939,-0.25790668,-0.3463565
-0.58809316,-0.3832479,-0.8851843,-0.59571403,-0.23273939,-0.25790668,-0.3463565,-0.79539275
-0.3832479,-0.8851843,-0.59571403,-0.23273939,-0.25790668,-0.3463565,-0.79539275,-0.82791936
-0.8851843,-0.59571403,-0.23273939,-0.25790668,-0.3463565,-0.79539275,-0.82791936,-0.3923599
-0.59571403,-0.23273939,-0.25790668,-0.3463565,-0.79539275,-0.82791936,-0.3923599,-0.43556112
-0.23273939,-0.25790668,-0.3463565,-0.79539275,-0.82791936,-0.3923599,-0.43556112,-0.22848678
-0.25790668,-0.3463565,-0.79539275,-0.82791936,-0.3923599,-0.43556112,-0.22848678,-0.31897146
-0.3463565,-0.79539275,-0.82791936,-0.3923599,-0.43556112,-0.22848678,-0.31897146,-0.2546931
-0.79539275,-0.82791936,-0.3923599,-0.43556112,-0.22848678,-0.31897146,-0.2546931,-0.68333924
-0.82791936,-0.3923599,-0.43556112,-0.22848678,-0.31897146,-0.2546931,-0.68333924,-0.19228297
-0.3923599,-0.43556112,-0.22848678,-0.31897146,-0.2546931,-0.68333924,-0.19228297,-0.58717996
-0.43556112,-0.22848678,-0.31897146,-0.2546931,-0.68333924,-0.19228297,-0.58717996,-0.39279294
-0.22848678,-0.31897146,-0.2546931,-0.68333924,-0.19228297,-0.58717996,-0.39279294,-0.5118961
-0.31897146,-0.2546931,-0.68333924,-0.19228297,-0.58717996,-0.39279294,-0.5118961,-0.4617054
-0.2546931,-0.68333924,-0.19228297,-0.58717996,-0.39279294,-0.5118961,-0.4617054,-0.74801135
-0.68333924,-0.19228297,-0.58717996,-0.39279294,-0.5118961,-0.4617054,-0.74801135,-0.269324
-0.19228297,-0.58717996,-0.39279294,-0.5118961,-0.4617054,-0.74801135,-0.269324,-0.89467335
-0.58717996,-0.39279294,-0.5118961,-0.4617054,-0.74801135,-0.269324,-0.89467335,-0.19993597
-0.39279294,-0.5118961,-0.4617054,-0.74801135,-0.269324,-0.89467335,-0.19993597,-0.24627036
-0.5118961,-0.4617054,-0.74801135,-0.269324,-0.89467335,-0.19993597,-0.24627036,-0.1192404
-0.4617054,-0.74801135,-0.269324,-0.89467335,-0.19993597,-0.24627036,-0.1192404,-0.802402
-0.74801135,-0.269324,-0.89467335,-0.19993597,-0.24627036,-0.1192404,-0.802402,-0.9954492
-0.269324,-0.89467335,-0.19993597,-0.24627036,-0.1192404,-0.802402,-0.9954492,-0.78629565
-0.89467335,-0.19993597,-0.24627036,-0.1192404,-0.802402,-0.9954492,-0.78629565,-0.5059464
-0.19993597,-0.24627036,-0.1192404,-0.802402,-0.9954492,-0.78629565,-0.5059464,-0.5361838
-0.24627036,-0.1192404,-0.802402,-0.9954492,-0.78629565,-0.5059464,-0.5361838,-0.6534684
-0.1192404,-0.802402,-0.9954492,-0.78629565,-0.5059464,-0.5361838,-0.6534684,-0.37784672
-0.802402,-0.9954492,-0.78629565,-0.5059464,-0.5361838,-0.6534684,-0.37784672,-0.87579983
-0.9954492,-0.78629565,-0.5059464,-0.5361838,-0.6534684,-0.37784672,-0.87579983,-0.3489402
-0.78629565,-0.5059464,-0.5361838,-0.6534684,-0.37784672,-0.87579983,-0.3489402,-0.46719247
-0.5059464,-0.5361838,-0.6534684,-0.37784672,-0.87579983,-0.3489402,-0.46719247,-0.20065522
-0.5361838,-0.6534684,-0.37784672,-0.87579983,-0.3489402,-0.46719247,-0.20065522,-0.20394015
-0.6534684,-0.37784672,-0.87579983,-0.3489402,-0.46719247,-0.20065522,-0.20394015,-0.37636077
-0.37784672,-0.87579983,-0.3489402,-0.46719247,-0.20065522,-0.20394015,-0.37636077,-0.8252546
-0.87579983,-0.3489402,-0.46719247,-0.20065522,-0.20394015,-0.37636077,-0.8252546,-0.3860501
-0.3489402,-0.46719247,-0.20065522,-0.20394015,-0.37636077,-0.8252546,-0.3860501,-0.6154913
-0.46719247,-0.20065522,-0.20394015,-0.37636077,-0.8252546,-0.3860501,-0.6154913,0.7125126
-0.20065522,-0.20394015,-0.37636077,-0.8252546,-0.3860501,-0.6154913,0.7125126,0.09124291
-0.20394015,-0.37636077,-0.8252546,-0.3860501,-0.6154913,0.7125126,0.09124291,-0.91785437
-0.37636077,-0.8252546,-0.3860501,-0.6154913,0.7125126,0.09124291,-0.91785437,-0.83391684
-0.8252546,-0.3860501,-0.6154913,0.7125126,0.09124291,-0.91785437,-0.83391684,-0.44945782
-0.3860501,-0.6154913,0.7125126,0.09124291,-0.91785437,-0.83391684,-0.44945782,-0.7042105
-0.6154913,0.7125126,0.09124291,-0.91785437,-0.83391684,-0.44945782,-0.7042105,-0.5652162
0.7125126,0.09124291,-0.91785437,-0.83391684,-0.44945782,-0.7042105,-0.5652162,-0.27303714
0.09124291,-0.91785437,-0.83391684,-0.44945782,-0.7042105,-0.5652162,-0.27303714,-0.41033703
-0.91785437,-0.83391684,-0.44945782,-0.7042105,-0.5652162,-0.27303714,-0.41033703,-0.93057156
-0.83391684,-0.44945782,-0.7042105,-0.5652162,-0.27303714,-0.41033703,-0.93057156,-0.78537315
-0.44945782,-0.7042105,-0.5652162,-0.27303714,-0.41033703,-0.93057156,-0.78537315,-0.6697818
-0.7042105,-0.5652162,-0.27303714,-0.41033703,-0.93057156,-0.78537315,-0.6697818,-0.16571379
-0.5652162,-0.27303714,-0.41033703,-0.93057156,-0.78537315,-0.6697818,-0.16571379,-0.5334537
-0.27303714,-0.41033703,-0.93057156,-0.78537315,-0.6697818,-0.16571379,-0.5334537,-0.3443898
-0.41033703,-0.93057156,-0.78537315,-0.6697818,-0.16571379,-0.5334537,-0.3443898,-0.8147336
-0.93057156,-0.78537315,-0.6697818,-0.16571379,-0.5334537,-0.3443898,-0.8147336,-0.30171055
-0.78537315,-0.6697818,-0.16571379,-0.5334537,-0.3443898,-0.8147336,-0.30171055,-0.2932127
-0.6697818,-0.16571379,-0.5334537,-0.3443898,-0.8147336,-0.30171055,-0.2932127,0.29395247
-0.16571379,-0.5334537,-0.3443898,-0.8147336,-0.30171055,-0.2932127,0.29395247,-0.05156094
-0.5334537,-0.3443898,-0.8147336,-0.30171055,-0.2932127,0.29395247,-0.05156094,-0.10072744
-0.3443898,-0.8147336,-0.30171055,-0.2932127,0.29395247,-0.05156094,-0.10072744,-0.9632065
-0.8147336,-0.30171055,-0.2932127,0.29395247,-0.05156094,-0.10072744,-0.9632065,-0.46219033
-0.30171055,-0.2932127,0.29395247,-0.05156094,-0.10072744,-0.9632065,-0.46219033,-0.6857484
-0.2932127,0.29395247,-0.05156094,-0.10072744,-0.9632065,-0.46219033,-0.6857484,-0.18738723
0.29395247,-0.05156094,-0.10072744,-0.9632065,-0.46219033,-0.6857484,-0.18738723,-0.70108175
-0.05156094,-0.10072744,-0.9632065,-0.46219033,-0.6857484,-0.18738723,-0.70108175,-0.5030937
-0.10072744,-0.9632065,-0.46219033,-0.6857484,-0.18738723,-0.70108175,-0.5030937,-0.8622741
-0.9632065,-0.46219033,-0.6857484,-0.18738723,-0.70108175,-0.5030937,-0.8622741,-0.57937145
-0.46219033,-0.6857484,-0.18738723,-0.70108175,-0.5030937,-0.8622741,-0.57937145,-0.60206085
-0.6857484,-0.18738723,-0.70108175,-0.5030937,-0.8622741,-0.57937145,-0.60206085,0.4753648
-0.18738723,-0.70108175,-0.5030937,-0.8622741,-0.57937145,-0.60206085,0.4753648,-0.43525845
-0.70108175,-0.5030937,-0.8622741,-0.57937145,-0.60206085,0.4753648,-0.43525845,-0.6837129
-0.5030937,-0.8622741,-0.57937145,-0.60206085,0.4753648,-0.43525845,-0.6837129,-0.8335892
-0.8622741,-0.57937145,-0.60206085,0.4753648,-0.43525845,-0.6837129,-0.8335892,-0.5082536
-0.57937145,-0.60206085,0.4753648,-0.43525845,-0.6837129,-0.8335892,-0.5082536,-0.5067307
-0.60206085,0.4753648,-0.43525845,-0.6837129,-0.8335892,-0.5082536,-0.5067307,-0.2893281
0.4753648,-0.43525845,-0.6837129,-0.8335892,-0.5082536,-0.5067307,-0.2893281,-0.09915972
-0.43525845,-0.6837129,-0.8335892,-0.5082536,-0.5067307,-0.2893281,-0.09915972,-0.4831035
-0.6837129,-0.8335892,-0.5082536,-0.5067307,-0.2893281,-0.09915972,-0.4831035,-0.72478664
-0.8335892,-0.5082536,-0.5067307,-0.2893281,-0.09915972,-0.4831035,-0.72478664,-0.3960514
-0.5082536,-0.5067307,-0.2893281,-0.09915972,-0.4831035,-0.72478664,-0.3960514,-0.57278556
-0.5067307,-0.2893281,-0.09915972,-0.4831035,-0.72478664,-0.3960514,-0.57278556,-0.57210404
-0.2893281,-0.09915972,-0.4831035,-0.72478664,-0.3960514,-0.57278556,-0.57210404,-0.25287652
-0.09915972,-0.4831035,-0.72478664,-0.3960514,-0.57278556,-0.57210404,-0.25287652,-0.47221524
-0.4831035,-0.72478664,-0.3960514,-0.57278556,-0.57210404,-0.25287652,-0.47221524,-0.5942714
-0.72478664,-0.3960514,-0.57278556,-0.57210404,-0.25287652,-0.47221524,-0.5942714,-0.7620696
-0.3960514,-0.57278556,-0.57210404,-0.25287652,-0.47221524,-0.5942714,-0.7620696,-0.3194586
-0.57278556,-0.57210404,-0.25287652,-0.47221524,-0.5942714,-0.7620696,-0.3194586,-0.123683214
-0.57210404,-0.25287652,-0.47221524,-0.5942714,-0.7620696,-0.3194586,-0.123683214,-0.721662
-0.25287652,-0.47221524,-0.5942714,-0.7620696,-0.3194586,-0.123683214,-0.721662,-0.1216656
-0.47221524,-0.5942714,-0.7620696,-0.3194586,-0.123683214,-0.721662,-0.1216656,-0.40365058
-0.5942714,-0.7620696,-0.3194586,-0.123683214,-0.721662,-0.1216656,-0.40365058,-0.68338823
-0.7620696,-0.3194586,-0.123683214,-0.721662,-0.1216656,-0.40365058,-0.68338823,0.21377695
-0.3194586,-0.123683214,-0.721662,-0.1216656,-0.40365058,-0.68338823,0.21377695,0.31134188
-0.123683214,-0.721662,-0.1216656,-0.40365058,-0.68338823,0.21377695,0.31134188,-0.34000933
-0.721662,-0.1216656,-0.40365058,-0.68338823,0.21377695,0.31134188,-0.34000933,0.17586267
-0.1216656,-0.40365058,-0.68338823,0.21377695,0.31134188,-0.34000933,0.17586267,-0.28630394
-0.40365058,-0.68338823,0.21377695,0.31134188,-0.34000933,0.17586267,-0.28630394,-0.034068763
-0.68338823,0.21377695,0.31134188,-0.34000933,0.17586267,-0.28630394,-0.034068763,0.4749061
0.21377695,0.31134188,-0.34000933,0.17586267,-0.28630394,-0.034068763,0.4749061,0.16405296
0.31134188,-0.34000933,0.17586267,-0.28630394,-0.034068763,0.4749061,0.16405296,0.19334769
-0.34000933,0.17586267,-0.28630394,-0.034068763,0.4749061,0.16405296,0.19334769,0.24940181
0.17586267,-0.28630394,-0.034068763,0.4749061,0.16405296,0.19334769,0.24940181,-0.40699792
-0.28630394,-0.034068763,0.4749061,0.16405296,0.19334769,0.24940181,-0.40699792,0.42635667
-0.034068763,0.4749061,0.16405296,0.19334769,0.24940181,-0.40699792,0.42635667,0.4315846
0.4749061,0.16405296,0.19334769,0.24940181,-0.40699792,0.42635667,0.4315846,0.38155198
0.16405296,0.19334769,0.24940181,-0.40699792,0.42635667,0.4315846,0.38155198,0.37069726
0.19334769,0.24940181,-0.40699792,0.42635667,0.4315846,0.38155198,0.37069726,1.0
0.24940181,-0.40699792,0.42635667,0.4315846,0.38155198,0.37069726,1.0,-0.37988597
-0.40699792,0.42635667,0.4315846,0.38155198,0.37069726,1.0,-0.37988597,0.5839735
0.42635667,0.4315846,0.38155198,0.37069726,1.0,-0.37988597,0.5839735,-0.016426027
0.4315846,0.38155198,0.37069726,1.0,-0.37988597,0.5839735,-0.016426027,0.08238459
0.38155198,0.37069726,1.0,-0.37988597,0.5839735,-0.016426027,0.08238459,0.6370983
0.37069726,1.0,-0.37988597,0.5839735,-0.016426027,0.08238459,0.6370983,0.6395643
1.0,-0.37988597,0.5839735,-0.016426027,0.08238459,0.6370983,0.6395643,-0.7320179
-0.37988597,0.5839735,-0.016426027,0.08238459,0.6370983,0.6395643,-0.7320179,-0.70544124
0.5839735,-0.016426027,0.08238459,0.6370983,0.6395643,-0.7320179,-0.70544124,-0.44055355
-0.016426027,0.08238459,0.6370983,0.6395643,-0.7320179,-0.70544124,-0.44055355,-0.6121238
0.08238459,0.6370983,0.6395643,-0.7320179,-0.70544124,-0.44055355,-0.6121238,-0.35521674
0.6370983,0.6395643,-0.7320179,-0.70544124,-0.44055355,-0.6121238,-0.35521674,-0.4260915
0.6395643,-0.7320179,-0.70544124,-0.44055355,-0.6121238,-0.35521674,-0.4260915,-0.85505337
-0.7320179,-0.70544124,-0.44055355,-0.6121238,-0.35521674,-0.4260915,-0.85505337,-0.51838595
-0.70544124,-0.44055355,-0.6121238,-0.35521674,-0.4260915,-0.85505337,-0.51838595,-0.48686332
-0.44055355,-0.6121238,-0.35521674,-0.4260915,-0.85505337,-0.51838595,-0.48686332,-0.12809992
-0.6121238,-0.35521674,-0.4260915,-0.85505337,-0.51838595,-0.48686332,-0.12809992,-0.7617101
-0.35521674,-0.4260915,-0.85505337,-0.51838595,-0.48686332,-0.12809992,-0.7617101,-0.5845392
-0.4260915,-0.85505337,-0.51838595,-0.48686332,-0.12809992,-0.7617101,-0.5845392,-0.8077404
-0.85505337,-0.51838595,-0.48686332,-0.12809992,-0.7617101,-0.5845392,-0.8077404,-0.56125987
-0.51838595,-0.48686332,-0.12809992,-0.7617101,-0.5845392,-0.8077404,-0.56125987,-0.3950885
-0.48686332,-0.12809992,-0.7617101,-0.5845392,-0.8077404,-0.56125987,-0.3950885,-0.09290856
-0.12809992,-0.7617101,-0.5845392,-0.8077404,-0.56125987,-0.3950885,-0.09290856,-0.37545955
-0.7617101,-0.5845392,-0.8077404,-0.56125987,-0.3950885,-0.09290856,-0.37545955,-0.379546
-0.5845392,-0.8077404,-0.56125987,-0.3950885,-0.09290856,-0.37545955,-0.379546,-0.71960926
-0.8077404,-0.56125987,-0.3950885,-0.09290856,-0.37545955,-0.379546,-0.71960926,-0.5011606
-0.56125987,-0.3950885,-0.09290856,-0.37545955,-0.379546,-0.71960926,-0.5011606,-0.11828315
-0.3950885,-0.09290856,-0.37545955,-0.379546,-0.71960926,-0.5011606,-0.11828315,-0.22319055
-0.09290856,-0.37545955,-0.379546,-0.71960926,-0.5011606,-0.11828315,-0.22319055,-0.118144155
-0.37545955,-0.379546,-0.71960926,-0.5011606,-0.11828315,-0.22319055,-0.118144155,-0.39218354
-0.379546,-0.71960926,-0.5011606,-0.11828315,-0.22319055,-0.118144155,-0.39218354,-0.5579331
-0.71960926,-0.5011606,-0.11828315,-0.22319055,-0.118144155,-0.39218354,-0.5579331,-0.6965541
-0.5011606,-0.11828315,-0.22319055,-0.118144155,-0.39218354,-0.5579331,-0.6965541,-0.21326405
-0.11828315,-0.22319055,-0.118144155,-0.39218354,-0.5579331,-0.6965541,-0.21326405,-0.615729
-0.22319055,-0.118144155,-0.39218354,-0.5579331,-0.6965541,-0.21326405,-0.615729,-0.33463615
-0.118144155,-0.39218354,-0.5579331,-0.6965541,-0.21326405,-0.615729,-0.33463615,-0.42118275
-0.39218354,-0.5579331,-0.6965541,-0.21326405,-0.615729,-0.33463615,-0.42118275,-0.70098495
-0.5579331,-0.6965541,-0.21326405,-0.615729,-0.33463615,-0.42118275,-0.70098495,-0.54576886
-0.6965541,-0.21326405,-0.615729,-0.33463615,-0.42118275,-0.70098495,-0.54576886,-0.31255472
-0.21326405,-0.615729,-0.33463615,-0.42118275,-0.70098495,-0.54576886,-0.31255472,-0.6274089
-0.615729,-0.33463615,-0.42118275,-0.70098495,-0.54576886,-0.31255472,-0.6274089,-0.70571554
-0.33463615,-0.42118275,-0.70098495,-0.54576886,-0.31255472,-0.6274089,-0.70571554,-0.53354186
-0.42118275,-0.70098495,-0.54576886,-0.31255472,-0.6274089,-0.70571554,-0.53354186,-0.9393055
-0.70098495,-0.54576886,-0.31255472,-0.6274089,-0.70571554,-0.53354186,-0.9393055,-0.9997362
-0.54576886,-0.31255472,-0.6274089,-0.70571554,-0.53354186,-0.9393055,-0.9997362,-1.0
